age,d18O
12400.0,-8.385664285714284
12500.0,-8.670306020066889
12600.0,-8.770934782608695
12700.0,-8.884957219251337
12800.0,-9.497967647058823
12900.0,-9.459999999999999
13000.0,-9.11
13100.0,-9.755
13200.0,-9.07923076923077
13300.0,-9.84142857142857
13400.0,-10.246666666666666
13500.0,-9.28076923076923
13600.0,-9.68
13700.0,-10.07
13800.0,-9.690833333333334
13900.0,-9.023846153846154
14000.0,-9.147142857142857
14100.0,-9.683076923076923
14200.0,-9.185
14300.0,-9.351176470588236
14400.0,-9.033333333333333
14500.0,-8.58764705882353
14600.0,-9.03
14700.0,-7.4
14800.0,-7.613513513513514
14900.0,-7.69
15000.0,-7.29
15100.0,-6.91
15200.0,-7.09
15300.0,-7.05
15400.0,-7.036666666666667
15500.0,-7.7
15600.0,-7.4
15700.0,-7.215
15800.0,-6.55
15900.0,-6.49
16000.0,-6.675
16100.0,-6.18
16200.0,-7.8125
16300.0,-7.445
16400.0,-7.37
16500.0,-7.985
16600.0,-6.91
16700.0,-7.51
16800.0,-7.75
16900.0,-7.1
17000.0,-7.32
17100.0,-7.81
17200.0,-8.225
17300.0,-8.29
17400.0,-8.106666666666667
17500.0,-8.103333333333333
17600.0,-7.6
17700.0,-7.33
17800.0,-7.59
17900.0,-8.5
18000.0,-9.2
18100.0,-8.4
18200.0,-8.56
18300.0,-8.469999999999999
18400.0,-8.69
18500.0,-7.98
18600.0,-8.39
18700.0,-10.01
18800.0,-8.97
18900.0,-8.87
19000.0,-8.64
19100.0,-8.39
19200.0,-8.7
19300.0,-8.228
19400.0,-7.886666666666667
19500.0,-8.14
19600.0,-7.65
19700.0,-7.84
19800.0,-8.19
19900.0,-7.75
20000.0,-7.535
20100.0,-7.76
20200.0,-7.6899999999999995
20300.0,-7.49
20400.0,-7.58
20500.0,-7.736666666666667
20600.0,-7.779999999999999
20700.0,-7.94
20800.0,-7.3025
20900.0,-7.77
21000.0,-7.415
21100.0,-7.79
21200.0,-7.6
21300.0,-7.36
21400.0,-7.45
21500.0,-8.0
21600.0,-7.425
21700.0,-7.49
21800.0,-7.515000000000001
21900.0,-7.6414285714285715
22000.0,-8.25
22100.0,-7.56
22200.0,-7.39
22300.0,-7.17
22400.0,-7.316666666666666
22500.0,-7.2299999999999995
22600.0,-7.69
22700.0,-7.51
22800.0,-7.68
22900.0,-7.91
23000.0,-7.42
23100.0,-7.44
23200.0,-7.91
23300.0,-7.56
23400.0,-7.863333333333333
23500.0,-7.763333333333334
23600.0,-7.5
23700.0,-7.5
23800.0,-7.13
23900.0,-7.255
24000.0,-6.65
24100.0,-6.4479999999999995
24200.0,-6.7379999999999995
24300.0,-6.42
24400.0,-6.822
24500.0,-6.52
24600.0,-8.0
24700.0,-7.79
24800.0,-8.06
24900.0,-8.02
25000.0,-7.613333333333333
25100.0,-7.906666666666666
25200.0,-7.75
25300.0,-7.506666666666667
25400.0,-7.904999999999999
25500.0,-7.593333333333333
25600.0,-7.53
25700.0,-7.29
25800.0,-7.75
25900.0,-7.6899999999999995
26000.0,-8.12
26100.0,-7.82
26200.0,-8.006666666666668
26300.0,-8.61
26400.0,-7.736666666666667
26500.0,-8.49
26600.0,-7.94
26700.0,-9.37
26800.0,-8.655000000000001
26900.0,-8.26
27000.0,-8.355
27100.0,-8.502500000000001
27200.0,-8.225
27300.0,-8.565
27400.0,-8.587499999999999
27500.0,-8.545
27600.0,-8.6725
27700.0,-8.93
27800.0,-9.43
27900.0,-9.07
28000.0,-8.24
28100.0,-8.31
28200.0,-8.335
28300.0,-8.421428571428573
28400.0,-8.46
28500.0,-8.48
28600.0,-8.51
28700.0,-8.79
28800.0,-9.126666666666667
28900.0,-9.67
29000.0,-9.933333333333334
29100.0,-9.686666666666666
29200.0,-8.793333333333333
29300.0,-8.94
29400.0,-8.675
29500.0,-8.254999999999999
29600.0,-8.84
29700.0,-8.377500000000001
29800.0,-8.34
29900.0,-8.52
30000.0,-8.46
30100.0,-7.9325
30200.0,-8.46
30300.0,-8.55
30400.0,-8.55
30500.0,-8.776
30600.0,-8.608
30700.0,-9.206
30800.0,-9.434000000000001
30900.0,-9.01
31000.0,-8.824
31100.0,-8.886
31200.0,-8.891428571428571
31300.0,-8.89
31400.0,-8.78
31500.0,-8.792857142857143
31600.0,-8.555714285714286
31700.0,-8.762500000000001
31800.0,-8.355714285714285
31900.0,-8.625
32000.0,-8.971428571428572
32100.0,-9.385
32200.0,-9.504999999999999
32300.0,-9.263333333333334
32400.0,-9.812000000000001
32500.0,-10.04
32600.0,-9.85
32700.0,-8.57
32800.0,-8.5
32900.0,-8.83
33000.0,-8.69
33100.0,-8.752857142857144
33200.0,-8.667142857142856
33300.0,-8.62
33400.0,-9.0575
33500.0,-9.377142857142857
33600.0,-9.48375
33700.0,-9.435714285714287
33800.0,-9.221428571428572
33900.0,-9.537142857142857
34000.0,-9.442857142857143
34100.0,-8.73
34200.0,-8.489999999999998
34300.0,-8.675714285714285
34400.0,-8.686
34500.0,-8.744
34600.0,-8.948
34700.0,-9.190000000000001
34800.0,-9.386
34900.0,-9.352
35000.0,-9.716000000000001
35100.0,-10.216
35200.0,-9.92
35300.0,-9.395
35400.0,-9.698571428571428
35500.0,-9.75
35600.0,-8.805
35700.0,-8.732857142857142
35800.0,-8.923333333333334
35900.0,-8.66
36000.0,-8.285714285714285
36100.0,-8.514999999999999
36200.0,-8.56857142857143
36300.0,-8.715
36400.0,-8.64
36500.0,-9.002222222222223
36600.0,-9.007142857142858
36700.0,-9.701428571428572
36800.0,-9.34625
36900.0,-9.4925
37000.0,-9.61
37100.0,-9.472
37200.0,-9.46
37300.0,-9.5425
37400.0,-9.54
37500.0,-9.952
37600.0,-9.788
37700.0,-9.6
37800.0,-9.78
37900.0,-9.77
38000.0,-9.51
38100.0,-9.356666666666667
38200.0,-9.83
38300.0,-9.246
38400.0,-8.411666666666665
38500.0,-8.45
38600.0,-8.482
38700.0,-8.209999999999999
