Year	bcc_csm1_1	CCSM4	FGOALS_gl	FGOALS_s2	IPSL_CM5A_LR	MPI_ESM_P	CSIRO	GISS-E2-R_r1i1p121	GISS-E2-R_r1i1p127	GISS-E2-R_r1i1p127	HadCM3	CESM_member_1	CESM_member_2	CESM_member_3	CESM_member_4	CESM_member_5	CESM_member_6	CESM_member_7	CESM_member_8	CESM_member_9	CESM_member_10
971	-0.546087257627986	-0.700183481783354	NA	-0.877642747340402	-0.962814548964507	-0.904061967840193	-0.503603913300321	-0.586197502689902	-0.66535795313539	-0.673741373076336	-0.616741245651792	0.0904132843022012	-0.0996971130370525	-0.219957351684457	-0.229040145873512	0.0603416442870071	-0.0609779357905609	0.17071113586411	-0.248952865600529	-0.306577682495572	0.211672973632631
972	-0.569164351191697	-0.8220217872054	NA	-0.914180806418794	-0.86099207471487	-0.875503227752382	-0.67927280854492	-0.675186939316336	-0.735327428404707	-0.784964415087597	-0.71651983823831	-0.230326461791833	-0.160457611084041	-0.307420730590422	0.0377750396724537	-0.264151763916004	0.0854759216314278	-0.0485881805419126	-0.167470932006495	-0.298460006713526	-0.176144409179358
973	-0.578862411328022	-0.674217335161798	NA	-0.795680629185695	-0.930324925476145	-0.636108075497596	-0.77112934779434	-0.508916266041342	-0.668090289656538	-0.747526260867016	-0.511054461861204	-0.292643356323822	-0.0373497009280754	-0.215074539184457	0.0862369537354652	-0.315055084227993	-0.0205726623535725	-0.04217948913589	0.0376987457274822	-0.202817916870572	-0.229183959961404
974	-0.62837246693997	-0.702029922327418	NA	-0.918869474634963	-0.726987897362917	-0.447398648548062	-0.706522383206175	-0.448357470112387	-0.415172523085494	-0.608137103571789	-0.629365926647733	-0.185496139526833	-0.0170249938960296	-0.231309890747468	0.288629531860465	-0.146994781494016	0.105831146240405	0.10796699523911	-0.0454616546635407	-0.16363334655756	-0.0895965576173694
975	-0.608524184246232	-0.698835780659638	NA	-1.01284780027412	-0.944803798441595	-0.609737432835277	-0.633937992565916	-0.331406958180014	-0.440962379996199	-0.469518634333508	-0.417832767630171	0.156575393676178	-0.10003280639603	-0.228563308715422	0.0863590240474537	-0.0518714904779927	0.00878524780239331	-0.06439628601089	-0.304189682006495	0.0990009307864739	0.160372924804619
976	-0.578832225624727	-0.471359755138594	NA	-0.98729784489126	-0.952288522521778	-0.637762977489398	-0.57501278113632	-0.274843849020544	-0.417515164439101	-0.374266925110715	-0.323903566265653	0.0399677276611783	0.0772743225099362	-0.203691482544457	-0.161077499389535	0.0443809509279731	-0.248722076415561	-0.122532272338901	-0.306570053100529	0.011445999145451	0.266848754882631
977	-0.504561488221546	-0.47821315929426	NA	-0.867376324486092	-1.02542642515389	-0.646357346906396	-0.456770934574888	-0.206568903999869	-0.239053612772841	-0.45446107055177	-0.256405925417494	-0.0865581512447875	-0.0718345642090412	-0.088792800903434	-0.140325546264535	0.128456878662007	-0.291324615478572	-0.151676559447878	-0.165029525756495	-0.183286666870572	0.0466949462885964
978	-0.623622568183133	-0.535819633529907	NA	-0.617298149697411	-0.903510528195084	-0.597161890924912	-0.393558957093046	-0.313632555084769	-0.353903001372237	-0.397589090123074	-0.113419702315878	-0.106028366088822	-0.0983543396000641	0.142286300659578	-0.0863094329835121	0.0489891052250186	-0.0141639709476067	-0.0488323211669126	-0.0687160491945065	-0.17535209655756	-0.130978393554358
979	-0.563568858725525	-0.465058384850198	NA	-0.808386301154538	-0.818580192216558	-0.596096544460625	-0.347787596695707	-0.316079534369055	-0.31602243167581	-0.465390535845654	-0.402113353872846	-0.0904033660888217	-0.154293060303075	0.0925426483155434	-0.189702987670501	-0.0248939514160043	-0.0194740295405609	-0.123661422729924	0.129831314086459	-0.0985698699955719	0.132022094726608
980	-0.581700072671465	-0.556220624648182	NA	-0.747281365145207	-0.803852586594839	-0.400211027538713	-0.378149338476942	-0.199750073032919	-0.305909758631606	-0.476995679392712	-0.267730629110883	-0.24271659851081	-0.100673675537053	-0.136552810668434	-0.213872909545501	-0.0896827697749814	-0.0236244201655609	-0.130192184447878	0.238168716430494	0.0800800323484623	0.257052612304619
981	-0.642234748796764	-0.567022388666323	NA	-0.719967259254279	-0.734816232958996	-0.429806812098737	-0.259424098246382	-0.166128106194083	-0.388745671336073	-0.431430253043072	-0.196491068268369	-0.242197799682799	-0.0281028747560299	-0.159471511840422	-0.0989742279055008	-0.122306060791004	0.0794029235844391	-0.0188030242919126	0.00321388244645959	-0.0435161590575603	0.0925933837885964
982	-0.60694064959733	-0.398312502416814	NA	-0.617671137991712	-0.657362246812757	-0.430715063995483	-0.234782495014952	-0.219969339447562	-0.297135120455641	-0.388978692545788	-0.22253099646623	-0.283366012573822	0.0543556213379475	-0.173479080200423	0.033899307250465	-0.0138160705570272	0.0614280700684162	-0.11102714538589	-0.214254379272518	-0.11480522155756	-0.166317749023392
983	-0.646127367260505	-0.43636563842592	NA	-0.710873849072456	-0.660823019479271	-0.284251714748459	-0.280068763010786	-0.283044464664999	-0.234407371107955	-0.311822864069836	-0.457751696968626	-0.133219528197799	0.131534576415959	-0.143297195434457	0.0528507232664879	0.166237640380984	0.0313682556154049	0.0616413116450758	-0.201711654663541	-0.229001998901538	-0.129025268554358
984	-0.728014427614075	-0.448742650928447	NA	-0.780896242943673	-0.676913264980649	-0.34030808305168	-0.208793051951216	-0.355577714520041	-0.227848118369002	-0.433518442168133	-0.306245690250944	-0.113901901244787	0.0704383850099362	-0.0672473907474682	0.159875869750465	0.118416595458996	-0.0806312561035725	0.15850410461411	-0.203268051147518	-0.207487106323526	-0.0513885498043578
985	-0.66254715152043	-0.631195709748315	NA	-0.863712862178936	-0.798182385338369	-0.528617549594121	-0.306911625378416	-0.442518897133414	-0.293649679247756	-0.354649904026883	-0.341993337536405	0.043843460083167	-0.192134857178075	0.00166130065957759	0.297723770141488	-0.0880348205570272	-0.0913429260255612	-0.0181316375728784	-0.262105941772518	-0.102231979370572	0.0332672119135964
986	-0.596450637243068	-0.694757750838123	NA	-0.967469446136081	-0.958444581650803	-0.580693403822915	-0.299708702080534	-0.344188458996359	-0.301078861777205	-0.369169178261654	-0.233410215044569	0.0924579620361783	-0.119258880615064	0.191267013549577	0.157587051391488	-0.0398780822749814	-0.0728187561035725	-0.09222831726089	-0.141714096069506	0.00518989562942807	0.132876586913596
987	-0.626216475657052	-0.7251110890516	NA	-0.904204860894285	-0.702584399483472	-0.582978308150496	-0.444381930344389	-0.0940375698381103	-0.25704798680963	-0.359610977425473	-0.392376696730207	-0.0860088348388217	-0.11614608764603	-0.104234695434457	-0.250951766967546	0.0965965271000186	0.126094818115405	-0.0549358367919126	-0.0407009124755291	-0.0109539031985264	0.0549346923826306
988	-0.511789863666172	-0.667468219819332	NA	-0.964432018013528	-0.54489477951003	-0.509784696653286	-0.548351385109709	-0.341664828138892	-0.162648325983901	-0.282595070853131	-0.408570205832075	0.0019123077391896	0.0428199768069248	-0.186082839965422	-0.134710311889535	0.00440292358399574	-0.00973892211857219	-0.0361370086669126	-0.0248622894285404	-0.215330123901538	0.161318969726608
989	-0.60789986714803	-0.540598600534439	NA	-1.12863010573589	-0.713639322337308	-0.540364647153863	-0.539494552128599	-0.425715453701559	-0.220012044731993	-0.500955316080945	-0.39761689868028	0.0468036651611783	0.213626861571925	0.032056808471566	-0.0775203704835121	-0.177207183837993	-0.0497169494626064	0.261989212036099	-0.167898178100529	-0.123441696167561	0.139102172851608
990	-0.663155431893905	-0.434899074278352	NA	-0.988042095891343	-0.860109125591763	-0.708054601757021	-0.481738366596983	-0.329726405220572	-0.309987699810881	-0.438208254828351	-0.338689809704374	0.0506488800052125	0.10919570922897	0.0105113983155434	0.0248050689694992	-0.0547706603999814	-0.197330474853572	0.0971942901610987	-0.198843002319506	0.115480422973462	-0.134060668945381
991	-0.554463866818011	-0.502394813885692	NA	-0.833785825609373	-0.928547739554014	-0.713266758192787	-0.521498896591947	-0.38162673242623	-0.499715632025618	-0.607482465758221	-0.404215848112653	-0.168345260619787	-0.00457382202102963	-0.130174636840422	0.176996231079499	0.124489593505984	-0.373996734618572	-0.278324508666913	-0.140737533569506	-0.00295829772954903	-0.275692749023392
992	-0.577053464968398	-0.74231874954988	NA	-0.962710426638842	-1.02171950179306	-0.592396344268476	-0.539964713566587	-0.519953079300467	-0.413554972235579	-0.652572366251843	-0.526881760025572	-0.200358200073822	-0.0288658142090412	-0.104417800903434	-0.0231075286865234	0.0962303161620071	-0.224796295165561	-0.300022506713901	-0.0452785491945065	-0.256559371948526	-0.151058959961404
993	-0.569356291033503	-0.613473685432484	NA	-0.843906199410038	-1.06668336592668	-0.495361860258678	-0.406061686985777	-0.420251138287131	-0.428092425887007	-0.628000589861767	-0.417873388195585	-0.0669048309327991	0.0712928771969246	-0.177293777465422	-0.0924434661865234	-0.254721832274981	-0.0878028869626064	-0.219364547729924	-0.10787010192854	-0.255491256713526	0.0063507080076306
994	-0.555152111997643	-0.653787680908647	NA	-0.99184614733056	-0.847347683751107	-0.607283718725926	-0.458027221672819	-0.385924465733115	-0.380280202452559	-0.542048427119153	-0.49882317152078	-0.103770065307799	0.16803359985397	-0.144578933715422	-0.0327205657955005	-0.326529693604016	-0.0192298889155609	-0.151768112182879	-0.10957908630354	-0.117582321167561	-0.0512054443364036
995	-0.528548883786503	-0.769535245485904	NA	-1.12831187915651	-0.935976718926919	-0.560082726000705	-0.451750137322233	-0.431390054302756	-0.26998419148149	-0.55365517999162	-0.464277928734373	0.11153144836419	0.116641998290959	-0.0921497344974682	-0.0788021087645348	-0.102256011962993	0.114406585693416	-0.0608867645269129	-0.0839138031005291	-0.0734539031985264	-0.122250366211404
996	-0.518526515246759	-0.670314193046215	NA	-0.950411395443758	-1.03252444471096	-0.652094181984318	-0.345332183354185	-0.440462358074728	-0.277489667956252	-0.545076104655163	-0.362853204870771	0.0474140167231667	-0.260829925537053	-0.147356033325423	-0.101629257202546	-0.0989906311040158	0.0155296325684162	0.0297504425050761	0.0864963531494709	0.116518020629428	-0.183132934570381
997	-0.486273767345074	-0.67344537709169	NA	-0.987065791418013	-0.981840622614939	-0.630504385881912	-0.28717372607498	-0.391709871368948	-0.251009619061369	-0.405381294741528	-0.139841189647268	-0.328684616088822	-0.262081146240064	-0.107530593872468	-0.106878280639535	-0.0731422424320272	-0.0820960998535725	-0.0183757781978784	-0.102926254272518	0.221193313598462	0.035586547851608
998	-0.47222050867583	-0.52609514985592	NA	-1.02758290227303	-0.964139785685154	-0.702413978419915	-0.329599388354109	-0.302519865112845	-0.233852541272063	-0.324861886753934	-0.276060437822889	-0.356394577026833	-0.118312835693075	-0.0158557891844566	-0.176580429077546	-0.00847549438498163	0.100856781005405	-0.107731246947878	-0.337911605835529	0.0571308135984623	0.183657836913596
999	-0.541460252595527	-0.363423017627832	NA	-1.12943192506642	-1.11766948106896	-0.55404016091902	-0.387715496533201	-0.286904133635107	-0.233102178398985	-0.364769044175046	-0.403124099636625	-0.0266826629638217	0.00268936157192456	0.0987987518315663	-0.204320907592546	-0.00160903930702716	0.372310638427393	0.0294757843021216	-0.427053451538541	-0.0588359832765377	0.0761749267576306
